GDP per capita,country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
18553.657137260,St. Kitts and Nevis,01-01-2020,23.076923077,42.307692308,260,1427,54.505396487,0.339913368,0.252231359,100,1.36,,231,334.464112,183.238461538,-1.167245018,15.204428353,,,,15.042193562,26.749126380,0.632899344,0.492229521,0.586181641,,,34.775,80.35854111,,,883933333.333333,0.929504931,0.270491451,0.483081073,0.344151318,0.514629245,0.371042728,3.103579760,2.74555492,,,12.418,10.036,71.627,47642,32948,0.813230157,0.210280597,20.989662591
11563.830425136,St. Lucia,01-01-2018,16.295081967,34.049180328,610,2301,70.500194092,0.560043097,0.226347968,99.990501404,10.22,,527.9,868.20671,291.619672131,1.935618932,7.961124470,6.130115917,,,,,0.330404460,0.388508201,0.588586748,,,50.965416667,71.5,,,2057066666.66667,0.993263125,0.249047264,0.631884336,0.263731033,0.337109506,0.264209360,3.335779905,1.97775233,,,11.986,7.976,73.357,177888,144662,0.851036549,0.240733564,20.799604245
8951.524765782,St. Lucia,01-01-2020,16.295081967,34.049180328,610,2301,38.309400539,0.539356709,0.226407334,100,9.96,,499.2,850.806942,293.831147541,-1.755808335,6.187577533,,,,,,0.306824327,0.433770955,0.602564752,,,60.247083333,77.53773417,,,1604444444.44444,0.864660144,0.270491451,0.660261154,0.285200268,0.372113407,0.287440389,3.617219925,2.84342837,,,11.667,8.205,73.416,179237,145467,0.873994708,0.210280597,29.011947901
8399.707731021,St. Vincent and the Grenadines,01-01-2018,17.948717949,73.179487179,390,1583,47.066309769,0.743708730,0.226347968,100,4.93,,252.3,333.973127,269.951282051,2.324144854,6.830917879,,,,,,0.330404460,0.388508201,0.535864592,,,44.7375,56,,,884329629.62963,0.822919726,0.249047264,0.444380105,0.263731033,0.304560840,0.264209360,5.223589897,2.79988337,,,13.708,8.906,74.128,105281,50326,0.855020404,0.240733564,32.294679452
8306.360493072,St. Vincent and the Grenadines,01-01-2020,17.948717949,73.179487179,390,1583,25.133479716,0.797710955,0.226407334,100,4.9,,219.8,302.420156,268.287179487,-0.628131309,8.934891131,,,,,,0.306824327,0.433770955,0.533341825,,,52.83625,80.429529,,,869111111.111111,1.032545090,0.270491451,0.596180677,0.285200268,0.345437974,0.287440389,5.463758469,3.26209617,,,13.071,11.038,72.126,104632,49144,0.907750547,0.210280597,31.538957781
3188.769168282,Sudan,01-01-2017,60.149743041,10.104941113,1868000,250,2.602187030,-1.560215473,0.138098598,52.968120575,59.38,,21579.5,105919.8738,21.777209850,32.351626097,,,,,,,-1.476141453,0.182546109,0.379,,,35.985416667,18.6,,3.285803901,129718581297.431,-1.971524239,0.222477973,-1.125489712,0.157129735,-1.585415840,0.174723044,,1.03109134,,,35.669,6.728,65.445,40679828,26698171,-1.839118361,0.124997623,
769.869162623,Sudan,01-01-2018,60.312976445,10.012778373,1868000,250,8.298648704,-1.456690907,0.140039280,55.339027405,59.74,,21670.3,106861.0034,22.483436296,63.292507346,,,,,,,-1.628953099,0.179467306,0.376040459,,,44.085,24.6,2.43,1.778924027,32333780383.2924,-1.821777940,0.221038386,-1.138877034,0.151492938,-1.644064665,0.170098841,,1.03918159,,,35.236,6.647,65.681,41999059,27449745,-1.848860145,0.129938081,
608.332540513,Sudan,01-01-2020,60.313083512,9.828452891,1868000,250,10.832612096,-1.423344970,0.154967412,59.695697784,62.13,,20796.1,107114.2127,23.790410064,163.257782355,,,,,,,-1.540203929,0.209250361,0.377445191,,,41.505833333,28.4,,0.978360321,27034593750,-1.657063961,0.237614140,-1.088912487,0.146844566,-1.570901155,0.180446461,,1.03126121,,,34.226,6.67,65.614,44440486,28773881,-1.429252028,0.125419647,
52869.044289159,Sweden,01-01-2010,7.545790405,68.917908075,407339.7,624,21.141290893,2.219725847,0.155030310,100,44.7,14934.326964684,47985.5,61014.40639,23.022862736,1.157988027,,,3.167890072,43.301914802,27.399518858,33.098452225,1.962620378,0.218765646,0.762113333,,,,90,4.08,1.187128541,495812558843.31,1.094170451,0.239330947,1.930308819,0.154795170,1.656240582,0.235530734,6.522689819,6.86272383,17.7,27.7,12.3,9.6,81.451219512,9378126,1401467,1.542725921,0.143270001,0.969970409
53791.508729840,Sweden,01-01-2017,7.393300602,68.694498135,407310.64,624,25.927562770,2.099216461,0.124809504,100,51.82,,38168.2,50356.36951,24.692941977,1.794499047,,,3.362790108,43.947560850,28.127385087,31.655897156,1.675477743,0.208749488,0.8,,,88.67125,93.00626697,,1.023179205,541018749769.097,0.968601584,0.209813088,1.817896962,0.158714339,1.789616466,0.220789850,7.568830013,9.13570595,17.7,28.8,11.5,9.1,82.409756098,10057698,1292817,1.569257379,0.120665617,1.123462571
54589.060386061,Sweden,01-01-2018,7.366343290,68.694498135,407310.64,624,26.182976100,2.109263897,0.134504512,100,51.56,,35915.9,47719.34411,24.981458869,1.953535301,,,3.321059942,42.262400105,27.909146603,31.728042920,1.671129227,0.209096208,0.802509964,,,88.721666667,89.24696316,4.05,1.032246092,555455371487.089,0.921225250,0.208318025,1.783937216,0.152301222,1.825504899,0.222046480,7.640840054,9.27633858,18,30,11.4,9.1,82.558536585,10175214,1278923,1.580299258,0.122449711,1.062751752
52837.903977815,Sweden,01-01-2020,7.379478334,68.699070308,407283.532,624,25.390303332,2.094612837,0.149796650,100,58.4,,33576.1,45458.82211,25.420723370,0.497367319,,,3.489599943,43.994051449,26.734382077,34.777647802,1.670379400,0.231866837,0.795357108,,34.4,89.58875,94.53943122,,1.146086424,547054174235.876,0.997299850,0.226481333,1.766856194,0.150381744,1.678616405,0.233886927,7.925610065,9.77640724,17.9,28.9,10.9,9.5,82.356097561,10353442,1244794,1.498141766,0.110348202,1.195875829
76531.372940769,Switzerland,01-01-2010,38.832838879,31.248271939,39513.225,1537,31.772823141,2.064142466,0.174142480,100,20.56,8174.408162446,45207.8,54762.18135,198.032658686,0.688238707,2.413050268,,,20.993566224,9.364008039,16.719744543,1.870959163,0.227385253,0.768143713,,,,83.9,3.97,0.687220166,598851028906.58,1.258594275,0.239330947,1.749794960,0.157016754,1.620867133,0.235530734,4.802100182,3.21735024,,32.6,10.3,8,82.246341463,7824909,2065228,1.584911227,0.146318108,0.664754602
82254.376926977,Switzerland,01-01-2017,38.259884995,31.860333797,39509.63,1537,37.949118103,1.944514394,0.144701675,100,24.99,,38699,47920.92857,213.918480128,0.533787840,3.006367395,,3.076980114,20.284411833,10.061635292,17.216217140,2.017323017,0.221605092,0.767,,,86.923333333,89.68614767,,0.665684557,695200833086.499,1.242314816,0.214783162,1.888404846,0.173776850,1.875121593,0.242883191,5.017650127,3.62295151,,32.7,10.3,7.9,83.551219512,8451840,2217678,1.556879640,0.151449949,0.532438080
85217.369151227,Switzerland,01-01-2018,38.182405150,31.947401178,39509.63,1537,38.589504442,1.969518185,0.156323329,100,24.2,,37481.3,46682.73407,215.500094534,0.936335464,1.849004653,,,18.678118567,9.691023945,16.718223654,1.997008562,0.221195087,0.766107619,,,88.255833333,91.8,3.9,0.652876570,725568717468.001,1.319249392,0.212974012,1.887877226,0.165898308,1.791235805,0.243935689,4.930089951,3.55460477,,33.1,10.3,7.9,83.753658537,8514329,2231010,1.591921687,0.154611319,0.587238095
85897.784333832,Switzerland,01-01-2020,38.027106303,32.121535939,39509.63,1537,35.104807301,2.045609951,0.182278842,100,26.37,,34916.1,43987.63547,218.634469622,-0.725874933,3.357509619,,,20.852107674,9.344871150,20.039951951,1.972509265,0.253219694,0.756115139,,,87.923333333,94.34995199,,0.863715344,741999406005.627,1.176155210,0.231230170,1.778294921,0.161927551,1.584892631,0.260185421,5.291639805,4.20692682,,33.7,9.9,8.8,83,8638167,2253266,1.535208821,0.153513432,0.544068822
844.365249849,Tajikistan,01-01-2017,35.356293681,3.039123856,138790,691,8.308818959,-1.347990513,0.162538260,99.3,44.23,,6757.7,14623.35748,64.309568413,,18.069440214,28.656700884,0.109569997,,,,-1.185950756,0.235828951,0.533,,,54.949166667,21.96,,1.037185337,7536403146.65439,-0.674310863,0.231890723,-1.376902461,0.159389719,-1.102980018,0.209218979,5.544717789,1.98792565,,,28.932,5.172,69.905,8925525,6517240,-1.721288443,0.134359479,
850.666958176,Tajikistan,01-01-2018,35.388716766,3.039123856,138790,691,9.015502468,-1.428293705,0.159588829,99.3,41.58,,8097.3,16021.22236,65.769378197,,24.096042014,,0.094010003,,,,-1.163915634,0.245708838,0.542126298,,,55.516666667,,2.34,1.048565277,7765000282.26569,-0.747738957,0.229462996,-1.303210497,0.153061479,-1.100579858,0.212474093,5.385087490,1.89692557,,,28.688,5.014,70.353,9128132,6651305,-1.698658228,0.137960404,
852.330229562,Tajikistan,01-01-2020,35.420419339,3.053534116,138790,691,6.743259197,-1.344798326,0.162520945,99.505744934,38.75,,9328.8,17692.28592,68.760047554,,,,0.089690000,,,,-0.759621620,0.255562872,0.504116356,,,56.875416667,,,0.983110603,8133963813.07025,-0.500084043,0.247393817,-1.248422623,0.146321461,-1.072057724,0.229696900,5.960922241,2.1510756,,,27.53,6.121,67.994,9543207,6918252,-1.778478026,0.138509691,0.911643224
946.822368964,Tanzania,01-01-2017,43.898284037,53.230977647,885800,1071,11.021607654,-0.487049073,0.124474965,32.097023010,85.29,,11659.3,79828.43676,63.521146986,5.318716052,14.709373254,6.670833333,,,11.836719019,15.738653281,-0.682943881,0.172041640,0.4,,,64.817083333,15.99999943,,1.055796282,53274884532.7886,-0.570162177,0.213935792,-0.469080985,0.143885732,-0.610303104,0.163484365,4.430510044,1.57794666,,,38.058,6.402,65.999,56267032,37669090,-0.278151184,0.119706504,5.592973164
981.292445852,Tanzania,01-01-2018,44.137954392,52.701512757,885800,1071,10.403843639,-0.475710750,0.125007212,34.929611206,85.29,,12018.9,81072.95745,65.579637616,3.494458489,13.985953488,10.988333333,,,11.695083058,14.574862599,-0.779425085,0.169744149,0.386261076,,,58.02125,17.1,,1.057857044,57003712892.0858,-0.580516219,0.212307975,-0.572451293,0.138192415,-0.640993357,0.160275951,3.699539900,1.56340349,,40.5,37.525,6.177,66.535,58090443,38469815,-0.380436808,0.123724416,4.706454038
1070.727718610,Tanzania,01-01-2020,44.616391962,51.642582976,885800,1071,5.260898993,-0.408919662,0.136787534,39.9,83.95,,14435.5,89255.44823,69.659650034,3.290290628,9.637502016,12.258929942,,,,,-0.738110244,0.195723712,0.389834702,,,62.364166667,23.44750876,,1.054376338,66068737786.0639,-0.480818123,0.232469827,-0.616245627,0.136406392,-0.689335167,0.169316143,3.230972528,1.60523546,,,36.651,6.179,66.408,61704518,39967867,-0.734542131,0.120229729,3.704753030
4996.372097601,Thailand,01-01-2010,44.674978958,39.290258177,510890,1622,22.184707413,-0.360339463,0.137253329,99.7,22.83,2271.449967203,240768.3,361217.6687,133.630505588,3.247588424,0.243128639,2.892373252,,26.900845544,14.932647554,17.411415372,0.083291069,0.207185820,0.584985316,,,,22.4,3.29,1.454808329,341104766329.17,-1.442788363,0.239330947,-0.233622625,0.150575832,0.061810683,0.186796233,3.508440018,2.50096011,,39.4,11.926,6.307,76.131,68270489,38329783,-0.495821506,0.115313552,5.352239345
6436.789659867,Thailand,01-01-2017,44.719998434,39.110180274,510890,1622,25.776426397,-0.445774883,0.123903818,99.9,22.25,,267137.1,414733.0612,138.773908278,0.665631893,2.469714624,3.084082833,1.001659989,,14.779676975,18.381320897,0.257611275,0.211273745,0.604,,,75.910416667,52.89192934,,1.389764798,456356813536.764,-0.754879355,0.209813088,0.013658274,0.159251601,0.007689686,0.197260484,3.465321541,2.7754643,17.61,36.4,9.98,6.897,78.394,70898202,36016287,-1.045493364,0.126349971,
7124.558810414,Thailand,01-01-2018,44.717447004,39.039715007,510890,1622,26.129578461,-0.458018720,0.133255169,99.82,23.7,,264483.6,418543.855,139.223320088,1.063897542,2.679797289,2.8425,1.113739967,39.249165916,14.914909412,18.342514128,0.254473984,0.210913703,0.616861403,,,76.353333333,56.81748093,3.41,1.356929924,506754208404.485,-0.799434543,0.208318025,-0.004077561,0.152695909,-0.044096656,0.197632849,3.197694063,2.74278641,,36.4,9.662,7.027,78.662,71127802,35600176,-1.017935634,0.130419090,
7001.785460234,Thailand,01-01-2020,45.551683728,38.898784474,510890,1622,15.278689244,-0.483637542,0.142813772,100,20.83,,265478.9,433773.458,139.904214214,-0.845937147,4.633847664,2.689166667,1.328189969,50.323247418,14.457874108,22.086451288,0.202014089,0.238144398,0.609310985,,,79.2675,77.84374066,,1.454518676,500457264955.763,-0.578276575,0.226481333,0.109724149,0.150179341,0.063660756,0.208771586,3.153170824,3.06738973,,35,9.182,7.264,79.274,71475664,34715730,-0.810611665,0.128647462,
810.216484181,Timor-Leste,01-01-2010,22.730329523,62.885003362,14870,1500,125.082691349,-0.754676282,0.197946206,38,34.82,,244.1,7041.484864,73.200134499,6.765976802,,,,,110.172588047,83.608030904,-1.251592159,0.233046025,0.410665601,,,,3,,2.992628714,881909300,-0.467514545,0.273786128,-1.185158730,0.157196045,-1.110628128,0.191413909,11.107609749,3.28824806,,,31.39,7.951,65.304,1088486,786627,0.061659668,0.132102609,3.582956702
1285.523975757,Timor-Leste,01-01-2017,22.972427707,62.246133154,14870,1500,33.462019893,-0.566189468,0.224757791,79.540664673,13.21,,561.8,6368.614556,83.606926698,0.522976680,13.458773276,,,,20.059804786,56.580721227,-1.003521681,0.309507340,0.434,,,44.83875,24.2,,1.594409977,1598208400,0.066382080,0.237186849,-1.176247716,0.197761446,-0.746640623,0.255684853,5.208618164,4.40407133,,,26.487,7.163,67.745,1243235,867629,0.343246967,0.164324671,
1241.164485337,Timor-Leste,01-01-2018,23.006052455,62.131809011,14870,1500,34.723266670,-0.505638003,0.199229822,85.156280518,12.71,,510.1,6086.210039,84.858439812,2.294243070,14.976057639,,,,25.086277176,56.570265225,-0.936158121,0.275864094,0.453051895,,,51.278333333,27.6,,1.317859198,1566157200,0.233176738,0.234690294,-1.138637781,0.181391060,-0.792416215,0.225508243,4.881482601,3.88305092,,,25.921,7.012,68.017,1261845,875998,0.321847469,0.148389965,
1663.559629075,Timor-Leste,01-01-2020,22.958977808,61.943510424,14870,1500,41.000845132,-0.339756817,0.194336817,96.002372742,11.42,,446.1,5537.128706,87.424008070,,41.162974541,,,,12.642711720,52.186073463,-0.754795730,0.298296720,0.454314530,,,50.934583333,34.12927356,,1.781690141,2162619200,0.197355658,0.247393817,-1.196821332,0.166597947,-0.763640761,0.243339539,3.660026789,5.44570112,,,25.258,6.831,68.475,1299995,892837,0.371070355,0.139805704,
722.229399953,Togo,01-01-2010,67.383710241,22.777532635,54390,1168,15.272611911,-0.967423081,0.169430569,30.791743685,65.81,121.274739020,2630.1,6561.714289,120.828369186,1.445945174,5.211533561,,0.172749996,,10.507793254,10.247424053,-1.383998156,0.185168162,0.367949605,,,,3,2.6,1.658857988,4746386893.22553,-0.179348394,0.249322861,-0.935580134,0.140457094,-0.887266576,0.152225211,3.014410019,1.1526072,,,37.351,10.326,57.304,6571855,4105241,-0.952039063,0.128034651,
813.395006476,Togo,01-01-2017,70.233498805,22.396580254,54390,1168,15.627733197,-0.736028314,0.137547120,48,78.39,,2018.7,7198.497129,144.379389594,-0.981889869,6.078432857,,,,13.058659982,11.512135289,-1.166029096,0.180837288,0.413,,,57.78,12.36022497,,1.874542288,6387424239.8801,-0.874444485,0.222477973,-0.732762277,0.156693742,-0.833923459,0.174723044,3.760529995,1.04826784,,,33.656,8.803,60.154,7852795,4620428,-0.624594212,0.126076892,
873.554887235,Togo,01-01-2018,70.233498805,22.342158485,54390,1168,15.468694794,-0.749031723,0.139300793,50,76.74,,2189.9,7569.133555,147.944088987,0.927755426,,,,,12.859589627,13.629352901,-1.093650937,0.178154200,0.420792758,,,60.599166667,15.5,2.45,1.963332431,7029215766.46367,-0.886004210,0.221038386,-0.619138241,0.150989920,-0.706135690,0.170098841,4.091680050,1.01966834,,42.5,33.186,8.766,60.244,8046679,4691053,-0.758381546,0.131156981,
886.699511508,Togo,01-01-2020,70.233498805,22.233314948,54390,1168,12.716584260,-0.731193364,0.153915778,54.127597809,76.62,,2415.1,8395.488807,155.223018937,1.699284633,,,,,,,-0.730569243,0.205584735,0.431868047,,,62.40875,29.07583302,,2.838985987,7486031561.86885,-0.890690088,0.237614140,-0.674063563,0.146390155,-0.664301932,0.180446461,4.091336727,1.24389136,,,32.302,8.417,61.035,8442580,4829156,-0.751222908,0.126155302,
4367.256603398,Tonga,01-01-2017,48.611111111,12.430555556,720,,38.701031852,-0.179832160,0.288345098,98.209831238,1.96,,132.9,279.510978,146.409722222,7.517062836,2.138116419,,,,,,-0.254914045,0.331072450,0.512,,,,46.2,,,460374354.847247,0.771566808,0.263454109,0.309286714,0.310353696,-0.403690338,0.273909181,5.059225082,2.90658689,,,24.015,6.855,70.713,105415,80991,0.603064239,0.226690575,
4649.613300950,Tonga,01-01-2018,48.611111111,12.430555556,720,,40.077109516,-0.070953578,0.246614575,99.005981445,1.78,,134.2,281.787653,146.041666667,5.032096920,2.756564461,,,,,,0.191767976,0.365629911,0.518034160,,,,53.4,,,488906838.594866,0.833516359,0.246187732,0.426162243,0.320821762,-0.362755716,0.279756248,4.969455242,3.20244789,,,23.625,6.888,70.779,105150,80828,0.654241681,0.237367630,9.510178268
4605.970841191,Tonga,01-01-2020,48.611111111,12.430555556,720,,37.607484939,-0.344353855,0.255439341,99.863494873,1.89,,118.1,268.338502,146.186111111,-0.349737697,12.553662722,,,,,,0.275348663,0.398686469,0.531120658,,,56.130833333,66.64843101,,,484796854.918756,1.089008689,0.247384042,0.494029403,0.353418559,-0.380405098,0.311413139,4.860516548,3.03655863,,,23.139,6.946,70.928,105254,80941,0.689669669,0.209785298,
15711.558705551,Trinidad and Tobago,01-01-2010,10.526315789,45.304093567,5130,2200,5.701340112,-0.208101377,0.209542036,100,0.38,5828.563649050,21443,32405.93841,274.911500975,10.549200318,-3.061060946,8.436666667,0.047710001,,26.244018461,30.697681003,0.339617521,0.250483811,0.550520301,,28.7,,48.5,,0.635217367,22157948396.2042,-0.050823182,0.260473907,-0.198580101,0.175544694,0.539660513,0.268611103,,2.44673586,,,14.842,6.708,72.725,1410296,648384,0.523346245,0.150778979,33.539058467
16258.748929144,Trinidad and Tobago,01-01-2017,10.526315789,44.727095517,5130,2200,16.938460984,-0.393393129,0.146888211,100,0.42,,18224.7,29352.59245,288.227485380,1.880384402,0.726667931,7.671666667,0.086060002,,18.243022815,32.754879405,0.225759149,0.255299151,0.613,,,40.9975,70.6,,0.885039523,24040299977.8745,0.269298404,0.218073249,-0.132191524,0.181782782,0.009919826,0.238289356,3.302241802,3.53215384,,,12.909,7.386,74.23,1478607,691914,0.554904461,0.146245420,33.477455470
16328.126892569,Trinidad and Tobago,01-01-2018,10.526315789,44.645224172,5130,2200,13.597271714,-0.379338741,0.148622811,100,0.46,,17763.7,29205.19888,293.315594542,1.018569302,6.239076911,7.59375,0.082220003,,19.322663695,30.479706543,0.206865147,0.241916522,0.602326810,,,48.517916667,,2.42,0.687787710,24569079488.3913,0.230616614,0.216427937,-0.169320345,0.166975200,-0.131842151,0.209704384,3.216789961,3.23065448,,,12.557,7.783,73.802,1504709,704445,0.546445191,0.134169817,34.358802931
13705.900228571,Trinidad and Tobago,01-01-2020,10.526315789,44.481481481,5130,2200,10.585293519,-0.160587028,0.157274961,100,0.47,,15420,26480.71295,295.935087719,0.598986331,10.754664913,5.304166667,0.064340003,,,,0.174368307,0.263687313,0.603487730,,,45.702916667,78.67115844,,0.740450554,20807571314.3043,0.110377036,0.232469827,-0.171098560,0.156444788,-0.177748173,0.221013695,4.206779957,3.38081074,,,11.946,7.9,74.406,1518147,710280,0.642406762,0.129124478,26.282039882
4241.011909519,Tunisia,01-01-2010,64.611225541,4.424755407,155360,207,19.188259948,-0.118834764,0.169278979,99.5,12.61,1332.438371398,28321.5,39561.75848,70.127851442,3.338979636,,,0.658060014,38.766000296,19.199750829,26.738524994,0.158016294,0.215132147,0.525214314,,,,36.8,2.84,1.236170521,46206091937.9628,-0.063976362,0.243547097,0.038853329,0.156315863,-0.087301865,0.191954479,5.963069916,3.12751889,,35.8,18.211,5.329,75.421,10895063,3632741,-1.416164637,0.112777725,2.625042307
